factura_id,fecha,cliente_id,sucursal_id,producto_id,cantidad,precio_unitario,descuento,es_devolucion
F102730,2026-01-17,C00307,S03,P0026,2,2.52,0.05,False
F102730,2026-01-17,C00307,S03,P0008,1,0.89,0.0,False
F102730,2026-01-17,C00307,S03,P0018,1,1.44,0.0,False
F102730,2026-01-17,C00307,S03,P0039,4,3.94,0.0,False
F102730,2026-01-17,C00307,S03,P0032,2,2.15,0.0,False
F102906,2026-01-17,C00331,S03,P0004,23,0.95,0.0,False
F102906,2026-01-17,C00331,S03,P0053,26,2.67,0.0,False
F102906,2026-01-17,C00331,S03,P0073,28,1.17,0.0,False
F103127,2026-01-17,C00354,S04,P0047,1,2.65,0.0,False
F103127,2026-01-17,C00354,S04,P0063,1,1.03,0.0,False
F103127,2026-01-17,C00354,S04,P0071,4,1.12,0.0,False
F103127,2026-01-17,C00354,S04,P0010,1,0.65,0.0,False
F103472,2026-01-17,C00392,S02,P0029,59,2.85,0.05,False
F103472,2026-01-17,C00392,S02,P0037,57,3.93,0.15,False
F103472,2026-01-17,C00392,S02,P0041,43,3.84,0.0,False
F103472,2026-01-17,C00392,S02,P0022,38,1.55,0.0,False
F103472,2026-01-17,C00392,S02,P0049,26,3.66,0.0,False
F104134,2026-01-17,C00473,S02,P0071,1,1.12,0.0,False
F104134,2026-01-17,C00473,S02,P0031,4,2.52,0.0,False
F104624,2026-01-17,C00537,S99,P0059,1,5.91,0.0,False
F104624,2026-01-17,C00537,S99,P0061,3,4.14,0.0,False
F104624,2026-01-17,C00537,S99,P0060,4,5.04,0.15,False
F104624,2026-01-17,C00537,S99,P0022,2,1.55,0.0,False
F104624,2026-01-17,C00537,S99,P0021,3,1.53,0.0,False
F104624,2026-01-17,C00537,S99,P0038,1,4.33,0.0,False
F104744,2026-01-17,C00549,S01,P0024,23,1.95,0.0,False
F104744,2026-01-17,C00549,S01,P0060,8,5.04,0.0,False
F104906,2026-01-17,C00569,S99,P0048,1,2.82,0.0,False
F104906,2026-01-17,C00569,S99,P0031,4,2.52,0.0,False
F104906,2026-01-17,C00569,S99,P0028,1,3.42,0.0,False
F104906,2026-01-17,C00569,S99,P0032,4,2.15,0.1,False
F104906,2026-01-17,C00569,S99,P0026,2,2.52,0.0,False
F105971,2026-01-17,C00669,S01,P0025,3,1.36,0.0,False
F105971,2026-01-17,C00669,S01,P0019,1,1.37,0.0,False
F106004,2026-01-17,C00673,S99,P0057,3,4.91,0.0,False
F106004,2026-01-17,C00673,S99,P0041,1,3.84,0.0,False
F106004,2026-01-17,C00673,S99,P0069,1,0.9,0.0,False
F106004,2026-01-17,C00673,S99,P0067,4,0.97,0.0,False
F106895,2026-01-17,C00780,S99,P0061,24,4.14,0.0,False
F106895,2026-01-17,C00780,S99,P0039,30,3.94,0.0,False
F106895,2026-01-17,C00780,S99,P0004,44,0.95,0.0,False
F106895,2026-01-17,C00780,S99,P0013,42,0.86,0.0,False
F106895,2026-01-17,C00780,S99,P0037,53,3.93,0.0,False
F106895,2026-01-17,C00780,S99,P0026,41,2.52,0.0,False
F106895,2026-01-17,C00780,S99,P0013,59,0.86,0.0,False
F106895,2026-01-17,C00780,S99,P0024,35,1.95,0.05,False
F106895,2026-01-17,C00780,S99,P0071,59,1.12,0.0,False
F107363,2026-01-17,C00829,S05,P0069,1,0.9,0.0,False
F107363,2026-01-17,C00829,S05,P0015,1,1.38,0.05,False
F107363,2026-01-17,C00829,S05,P0021,3,1.53,0.0,False
F107814,2026-01-17,C00884,S01,P0040,4,4.21,0.0,False
F107814,2026-01-17,C00884,S01,P0050,3,3.0,0.0,False
F107814,2026-01-17,C00884,S01,P0003,3,1.1,0.0,False
F107814,2026-01-17,C00884,S01,P0009,2,0.81,0.0,False
F107814,2026-01-17,C00884,S01,P0028,4,3.42,0.0,False
F107938,2026-01-17,C00895,S04,P0026,1,2.52,0.0,False
F107938,2026-01-17,C00895,S04,P0008,2,0.89,0.0,False
F108680,2026-01-17,C00975,S02,P0049,3,3.66,0.1,False
F108680,2026-01-17,C00975,S02,P0060,1,5.04,0.1,False
F108680,2026-01-17,C00975,S02,P0050,1,3.0,0.0,False
F108680,2026-01-17,C00975,S02,P0060,1,5.04,0.05,False
F108680,2026-01-17,C00975,S02,P0013,1,0.86,0.0,False
F108680,2026-01-17,C00975,S02,P0005,1,1.25,0.1,False
F108861,2026-01-17,C01005,S02,P0022,45,1.55,0.0,False
F108861,2026-01-17,C01005,S02,P0001,26,1.12,0.0,False
F108861,2026-01-17,C01005,S02,P0028,41,3.42,0.0,False
F108861,2026-01-17,C01005,S02,P0007,50,0.76,0.0,False
F108861,2026-01-17,C01005,S02,P0043,32,4.18,0.0,False
F108861,2026-01-17,C01005,S02,P0023,39,1.55,0.0,False
F108861,2026-01-17,C01005,S02,P0015,58,1.38,0.1,False
F108861,2026-01-17,C01005,S02,P0070,16,1.02,0.0,False
F109077,2026-01-17,C01029,S01,P0057,4,4.91,0.0,False
F109077,2026-01-17,C01029,S01,P0037,1,3.93,0.0,False
F109077,2026-01-17,C01029,S01,P0052,4,2.46,0.0,False
F109077,2026-01-17,C01029,S01,P0011,1,0.79,0.0,False
F109077,2026-01-17,C01029,S01,P0045,2,2.8,0.0,False
F109413,2026-01-17,C01057,S99,P0061,2,4.14,0.0,False
F109413,2026-01-17,C01057,S99,P0046,2,2.73,0.0,False
F109413,2026-01-17,C01057,S99,P0059,2,5.91,0.15,False
F109413,2026-01-17,C01057,S99,P0001,3,1.12,0.0,False
F110140,2026-01-17,C01126,S99,P0070,4,1.02,0.0,False
F110140,2026-01-17,C01126,S99,P0026,1,2.52,0.0,False
F110140,2026-01-17,C01126,S99,P0068,2,1.05,0.1,False
F110140,2026-01-17,C01126,S99,P0072,2,1.18,0.0,False
F110508,2026-01-17,C01179,S99,P0060,4,5.04,0.0,False
F110508,2026-01-17,C01179,S99,P0008,4,0.89,0.0,False
F110508,2026-01-17,C01179,S99,P0002,4,1.04,0.0,False
F110508,2026-01-17,C01179,S99,P0014,1,0.74,0.05,False
F110508,2026-01-17,C01179,S99,P0018,4,1.44,0.1,False
F110508,2026-01-17,C01179,S99,P0002,3,1.04,0.1,False
F110520,2026-01-17,C01183,S99,P0004,2,0.95,0.1,False
F110520,2026-01-17,C01183,S99,P0024,2,1.95,0.0,False
F110520,2026-01-17,C01183,S99,P0053,4,2.67,0.0,False
F110520,2026-01-17,C01183,S99,P0029,4,2.85,0.05,False
F110816,2026-01-17,C01218,S04,P0030,1,2.51,0.0,False
F110816,2026-01-17,C01218,S04,P0041,3,3.84,0.0,False
F110816,2026-01-17,C01218,S04,P0038,2,4.33,0.0,False
F110816,2026-01-17,C01218,S04,P0039,3,3.94,0.0,False
F110816,2026-01-17,C01218,S04,P0018,2,1.44,0.0,False
F110816,2026-01-17,C01218,S04,P0067,1,0.97,0.0,False
F110993,2026-01-17,C01236,S01,P0050,2,3.0,0.1,False
F110993,2026-01-17,C01236,S01,P0021,2,1.53,0.05,False
F110993,2026-01-17,C01236,S01,P0055,3,2.9,0.0,False
F110993,2026-01-17,C01236,S01,P0034,4,2.12,0.0,False
F110993,2026-01-17,C01236,S01,P0053,3,2.67,0.0,False
F111985,2026-01-17,C01375,S02,P0055,4,2.9,0.05,False
F111985,2026-01-17,C01375,S02,P0051,3,1.9,0.0,False
F111985,2026-01-17,C01375,S02,P0028,2,3.42,0.0,False
F112091,2026-01-17,C01384,S05,P0048,58,2.82,0.0,False
F112091,2026-01-17,C01384,S05,P0048,45,2.82,0.0,False
F112091,2026-01-17,C01384,S05,P0050,31,3.0,0.0,False
F112091,2026-01-17,C01384,S05,P0026,17,2.52,0.0,False
F112091,2026-01-17,C01384,S05,P0041,19,3.84,0.05,False
F112091,2026-01-17,C01384,S05,P0066,34,0.89,0.0,False
F112091,2026-01-17,C01384,S05,P0054,33,2.84,0.0,False
F112091,2026-01-17,C01384,S05,P0042,41,3.98,0.0,False
F112342,2026-01-17,C01418,S04,P0031,2,2.52,0.1,False
F112342,2026-01-17,C01418,S04,P0066,4,0.89,0.0,False
F112753,2026-01-17,C01455,S01,P0046,51,2.73,0.0,False
F112753,2026-01-17,C01455,S01,P0031,49,2.52,0.1,False
F112753,2026-01-17,C01455,S01,P0044,31,2.91,0.0,False
F113501,2026-01-17,C01540,S01,P0024,2,1.95,0.0,False
F113501,2026-01-17,C01540,S01,P0039,2,3.94,0.0,False
F113501,2026-01-17,C01540,S01,P0069,1,0.9,0.0,False
F113501,2026-01-17,C01540,S01,P0029,2,2.85,0.05,False
F114281,2026-01-17,C01622,S04,P0065,4,1.05,0.15,False
F114281,2026-01-17,C01622,S04,P0059,1,5.91,0.05,False
F114281,2026-01-17,C01622,S04,P0068,4,1.05,0.1,False
F114281,2026-01-17,C01622,S04,P0037,3,3.93,0.0,False
F114281,2026-01-17,C01622,S04,P0024,3,1.95,0.15,False
F114281,2026-01-17,C01622,S04,P0012,3,0.63,0.0,False
F114836,2026-01-17,C01681,S01,P0047,1,2.65,0.0,False
F114836,2026-01-17,C01681,S01,P0071,2,1.12,0.0,False
F114836,2026-01-17,C01681,S01,P0004,4,0.95,0.05,False
F114836,2026-01-17,C01681,S01,P0049,3,3.66,0.0,False
F114836,2026-01-17,C01681,S01,P0062,1,4.26,0.0,False
C114456,2026-01-18,C01639,S01,P0052,-1,2.46,0.0,True
C114914,2026-01-18,C01690,S03,P0054,-45,2.84,0.0,True
C115161,2026-01-18,C01711,S99,P0067,-40,0.97,0.0,True
F100866,2026-01-18,C00094,S04,P0045,40,2.8,0.0,False
F100866,2026-01-18,C00094,S04,P0022,10,1.55,0.05,False
F100866,2026-01-18,C00094,S04,P0051,15,1.9,0.1,False
F100866,2026-01-18,C00094,S04,P0068,41,1.05,0.0,False
F100866,2026-01-18,C00094,S04,P0026,17,2.52,0.0,False
F100866,2026-01-18,C00094,S04,P0008,13,0.89,0.1,False
F100866,2026-01-18,C00094,S04,P0006,33,1.24,0.0,False
F100866,2026-01-18,C00094,S04,P0012,38,0.63,0.0,False
F100866,2026-01-18,C00094,S04,P0033,55,2.18,0.0,False
F100866,2026-01-18,C00094,S04,P0040,43,4.21,0.0,False
F100866,2026-01-18,C00094,S04,P0029,33,2.85,0.0,False
F102724,2026-01-18,C00304,S99,P0074,4,1.01,0.0,False
F102724,2026-01-18,C00304,S99,P0062,1,4.26,0.05,False
F102724,2026-01-18,C00304,S99,P0048,4,2.82,0.0,False
F103189,2026-01-18,C00365,S99,P0034,3,2.12,0.0,False
F103189,2026-01-18,C00365,S99,P0017,1,1.51,0.1,False
F103189,2026-01-18,C00365,S99,P0069,4,0.9,0.05,False
F104345,2026-01-18,C00503,S99,P0021,3,1.53,0.0,False
F104345,2026-01-18,C00503,S99,P0051,1,1.9,0.0,False
F104345,2026-01-18,C00503,S99,P0010,4,0.65,0.0,False
F105719,2026-01-18,C00643,S02,P0009,2,0.81,0.0,False
F105719,2026-01-18,C00643,S02,P0068,2,1.05,0.0,False
F105719,2026-01-18,C00643,S02,P0009,1,0.81,0.0,False
F106027,2026-01-18,C00676,S99,P0053,3,2.67,0.0,False
F106027,2026-01-18,C00676,S99,P0061,3,4.14,0.0,False
F106027,2026-01-18,C00676,S99,P0041,4,3.84,0.0,False
F106027,2026-01-18,C00676,S99,P0068,2,1.05,0.0,False
F106311,2026-01-18,C00713,S03,P0035,38,1.74,0.0,False
F106311,2026-01-18,C00713,S03,P0065,39,1.05,0.15,False
F106311,2026-01-18,C00713,S03,P0016,28,1.85,0.0,False
F106320,2026-01-18,C00714,S03,P0063,3,1.03,0.0,False
F106320,2026-01-18,C00714,S03,P0048,2,2.82,0.0,False
F106320,2026-01-18,C00714,S03,P0068,2,1.05,0.0,False
F106843,2026-01-18,C00776,S03,P0032,4,2.15,0.05,False
F106843,2026-01-18,C00776,S03,P0041,4,3.84,0.0,False
F106843,2026-01-18,C00776,S03,P0041,2,3.84,0.0,False
F106843,2026-01-18,C00776,S03,P0066,3,0.89,0.0,False
F108768,2026-01-18,C00990,S99,P0067,2,0.97,0.0,False
F108768,2026-01-18,C00990,S99,P0046,1,2.73,0.0,False
F108768,2026-01-18,C00990,S99,P0069,1,0.9,0.0,False
F108768,2026-01-18,C00990,S99,P0024,2,1.95,0.0,False
F110927,2026-01-18,C01229,S03,P0052,1,2.46,0.15,False
F110927,2026-01-18,C01229,S03,P0037,3,3.93,0.1,False
F110927,2026-01-18,C01229,S03,P0063,1,1.03,0.0,False
F111146,2026-01-18,C01254,S99,P0033,3,2.18,0.0,False
F111146,2026-01-18,C01254,S99,P0003,4,1.1,0.0,False
F111146,2026-01-18,C01254,S99,P0030,1,2.51,0.0,False
F111146,2026-01-18,C01254,S99,P0074,2,1.01,0.0,False
F111146,2026-01-18,C01254,S99,P0019,2,1.37,0.0,False
F111146,2026-01-18,C01254,S99,P0058,2,4.82,0.0,False
F112158,2026-01-18,C01398,S99,P0054,4,2.84,0.0,False
F112158,2026-01-18,C01398,S99,P0052,4,2.46,0.15,False
F112158,2026-01-18,C01398,S99,P0035,4,1.74,0.0,False
F112551,2026-01-18,C01436,S99,P0033,3,2.18,0.0,False
F112551,2026-01-18,C01436,S99,P0043,2,4.18,0.0,False
F112551,2026-01-18,C01436,S99,P0023,1,1.55,0.0,False
F112551,2026-01-18,C01436,S99,P0057,4,4.91,0.0,False
F112551,2026-01-18,C01436,S99,P0058,3,4.82,0.0,False
F112768,2026-01-18,C01458,S99,P0020,2,1.57,0.0,False
F112768,2026-01-18,C01458,S99,P0070,2,1.02,0.0,False
F113718,2026-01-18,C01558,S01,P0054,11,2.84,0.0,False
F113718,2026-01-18,C01558,S01,P0035,32,1.74,0.0,False
F113718,2026-01-18,C01558,S01,P0049,43,3.66,0.05,False
F113718,2026-01-18,C01558,S01,P0056,50,5.86,0.0,False
F113718,2026-01-18,C01558,S01,P0019,49,1.37,0.0,False
F113718,2026-01-18,C01558,S01,P0053,49,2.67,0.1,False
F113718,2026-01-18,C01558,S01,P0016,22,1.85,0.0,False
F113742,2026-01-18,C01559,S02,P0042,3,3.98,0.0,False
F113742,2026-01-18,C01559,S02,P0072,1,1.18,0.0,False
F113742,2026-01-18,C01559,S02,P0060,2,5.04,0.0,False
F113742,2026-01-18,C01559,S02,P0061,3,4.14,0.0,False
F114498,2026-01-18,C01645,S01,P0066,3,0.89,0.0,False
F114498,2026-01-18,C01645,S01,P0026,3,2.52,0.0,False
F114498,2026-01-18,C01645,S01,P0050,2,3.0,0.0,False
F114498,2026-01-18,C01645,S01,P0067,2,0.97,0.0,False
F115329,2026-01-18,C01725,S99,P0053,1,2.67,0.05,False
F115329,2026-01-18,C01725,S99,P0072,2,1.18,0.0,False
F115329,2026-01-18,C01725,S99,P0068,2,1.05,0.05,False
F115329,2026-01-18,C01725,S99,P0041,4,3.84,0.0,False
F115329,2026-01-18,C01725,S99,P0019,4,1.37,0.0,False
F115329,2026-01-18,C01725,S99,P0009,3,0.81,0.1,False
C103169,2026-01-19,C00361,S99,P0070,-4,1.02,0.0,True
F101435,2026-01-19,C00157,S02,P0010,33,0.65,0.0,False
F101435,2026-01-19,C00157,S02,P0056,36,5.86,0.1,False
F101435,2026-01-19,C00157,S02,P0044,8,2.91,0.1,False
F101435,2026-01-19,C00157,S02,P0007,36,0.76,0.0,False
F101435,2026-01-19,C00157,S02,P0021,52,1.53,0.0,False
F101435,2026-01-19,C00157,S02,P0058,31,4.82,0.0,False
F101435,2026-01-19,C00157,S02,P0073,15,1.17,0.0,False
F101435,2026-01-19,C00157,S02,P0061,42,4.14,0.1,False
F101435,2026-01-19,C00157,S02,P0048,44,2.82,0.05,False
F101435,2026-01-19,C00157,S02,P0018,51,1.44,0.0,False
F103054,2026-01-19,C00347,S04,P0010,13,0.65,0.0,False
F103054,2026-01-19,C00347,S04,P0058,40,4.82,0.0,False
F103054,2026-01-19,C00347,S04,P0041,19,3.84,0.0,False
F103054,2026-01-19,C00347,S04,P0056,15,5.86,0.0,False
F103054,2026-01-19,C00347,S04,P0041,54,3.84,0.0,False
F103086,2026-01-19,C00352,S03,P0055,1,2.9,0.0,False
F103086,2026-01-19,C00352,S03,P0028,2,3.42,0.0,False
F103086,2026-01-19,C00352,S03,P0032,1,2.15,0.05,False
F103416,2026-01-19,C00388,S01,P0047,28,2.65,0.0,False
F103416,2026-01-19,C00388,S01,P0064,48,0.97,0.0,False
F103416,2026-01-19,C00388,S01,P0001,18,1.12,0.0,False
F103416,2026-01-19,C00388,S01,P0016,10,1.85,0.0,False
F103416,2026-01-19,C00388,S01,P0052,46,2.46,0.0,False
F103416,2026-01-19,C00388,S01,P0029,54,2.85,0.0,False
F103416,2026-01-19,C00388,S01,P0070,26,1.02,0.0,False
F104414,2026-01-19,C00511,S02,P0057,4,4.91,0.0,False
F104414,2026-01-19,C00511,S02,P0022,4,1.55,0.0,False
F104414,2026-01-19,C00511,S02,P0038,2,4.33,0.0,False
F104414,2026-01-19,C00511,S02,P0037,3,3.93,0.0,False
F104614,2026-01-19,C00536,S05,P0028,3,3.42,0.0,False
F104614,2026-01-19,C00536,S05,P0063,1,1.03,0.0,False
F104614,2026-01-19,C00536,S05,P0054,3,2.84,0.15,False
F104614,2026-01-19,C00536,S05,P0016,3,1.85,0.0,False
F104806,2026-01-19,C00557,S01,P0055,4,2.9,0.05,False
F104806,2026-01-19,C00557,S01,P0041,1,3.84,0.0,False
F106258,2026-01-19,C00708,S01,P0016,3,1.85,0.0,False
F106258,2026-01-19,C00708,S01,P0033,1,2.18,0.0,False
F106258,2026-01-19,C00708,S01,P0023,2,1.55,0.1,False
F106258,2026-01-19,C00708,S01,P0006,4,1.24,0.0,False
F106258,2026-01-19,C00708,S01,P0004,4,0.95,0.1,False
F108032,2026-01-19,C00907,S01,P0064,17,0.97,0.0,False
F108032,2026-01-19,C00907,S01,P0043,9,4.18,0.0,False
F108032,2026-01-19,C00907,S01,P0060,46,5.04,0.15,False
F108032,2026-01-19,C00907,S01,P0026,13,2.52,0.0,False
F108803,2026-01-19,C00994,S01,P0024,1,1.95,0.0,False
F108803,2026-01-19,C00994,S01,P0033,3,2.18,0.0,False
F108803,2026-01-19,C00994,S01,P0074,4,1.01,0.0,False
F108803,2026-01-19,C00994,S01,P0074,1,1.01,0.15,False
F109502,2026-01-19,C01062,S02,P0063,26,1.03,0.05,False
F109502,2026-01-19,C01062,S02,P0067,11,0.97,0.0,False
F109502,2026-01-19,C01062,S02,P0015,58,1.38,0.0,False
F109502,2026-01-19,C01062,S02,P0033,32,2.18,0.0,False
F109755,2026-01-19,C01087,S03,P0013,48,0.86,0.0,False
F109755,2026-01-19,C01087,S03,P0003,10,1.1,0.0,False
F109755,2026-01-19,C01087,S03,P0039,17,3.94,0.0,False
F109755,2026-01-19,C01087,S03,P0020,39,1.57,0.05,False
F110188,2026-01-19,C01134,S01,P0051,4,1.9,0.05,False
F110188,2026-01-19,C01134,S01,P0067,2,0.97,0.0,False
F110847,2026-01-19,C01219,S05,P0012,3,0.63,0.0,False
F110847,2026-01-19,C01219,S05,P0053,4,2.67,0.0,False
F111458,2026-01-19,C01304,S05,P0031,3,2.52,0.0,False
F111458,2026-01-19,C01304,S05,P0053,4,2.67,0.1,False
F111458,2026-01-19,C01304,S05,P0008,4,0.89,0.0,False
F111458,2026-01-19,C01304,S05,P0058,2,4.82,0.0,False
F111458,2026-01-19,C01304,S05,P0058,1,4.82,0.0,False
F112673,2026-01-19,C01450,S03,P0058,4,4.82,0.0,False
F112673,2026-01-19,C01450,S03,P0051,2,1.9,0.1,False
F112673,2026-01-19,C01450,S03,P0009,2,0.81,0.0,False
F112673,2026-01-19,C01450,S03,P0066,3,0.89,0.0,False
F112673,2026-01-19,C01450,S03,P0061,3,4.14,0.0,False
F112673,2026-01-19,C01450,S03,P0021,1,1.53,0.0,False
F112825,2026-01-19,C01466,S01,P0038,2,4.33,0.0,False
F112825,2026-01-19,C01466,S01,P0003,1,1.1,0.15,False
F112825,2026-01-19,C01466,S01,P0052,2,2.46,0.0,False
F112825,2026-01-19,C01466,S01,P0065,3,1.05,0.0,False
F112825,2026-01-19,C01466,S01,P0069,2,0.9,0.0,False
F112825,2026-01-19,C01466,S01,P0009,1,0.81,0.0,False
F113866,2026-01-19,C01578,S04,P0022,1,1.55,0.05,False
F113866,2026-01-19,C01578,S04,P0011,4,0.79,0.0,False
F113866,2026-01-19,C01578,S04,P0019,2,1.37,0.0,False
F113866,2026-01-19,C01578,S04,P0062,4,4.26,0.05,False
F113866,2026-01-19,C01578,S04,P0070,4,1.02,0.1,False
F114966,2026-01-19,C01695,S03,P0042,24,3.98,0.1,False
F114966,2026-01-19,C01695,S03,P0038,47,4.33,0.0,False
F114966,2026-01-19,C01695,S03,P0051,45,1.9,0.0,False
F114966,2026-01-19,C01695,S03,P0036,32,2.02,0.0,False
F114966,2026-01-19,C01695,S03,P0009,39,0.81,0.0,False
F115309,2026-01-19,C01724,S99,P0036,1,2.02,0.0,False
F115309,2026-01-19,C01724,S99,P0074,2,1.01,0.0,False
F115309,2026-01-19,C01724,S99,P0008,3,0.89,0.0,False
C100541,2026-01-20,C00057,S02,P0024,-2,1.95,0.0,True
C104488,2026-01-20,C00518,S05,P0035,-50,1.74,0.0,True
F100463,2026-01-20,C00045,S05,P0008,1,0.89,0.15,False
F100463,2026-01-20,C00045,S05,P0072,3,1.18,0.0,False
F100463,2026-01-20,C00045,S05,P0071,1,1.12,0.0,False
F100463,2026-01-20,C00045,S05,P0060,3,5.04,0.0,False
F101118,2026-01-20,C00119,S01,P0039,55,3.94,0.0,False
F101118,2026-01-20,C00119,S01,P0067,20,0.97,0.0,False
F101118,2026-01-20,C00119,S01,P0071,25,1.12,0.0,False
F101197,2026-01-20,C00125,S99,P0061,3,4.14,0.0,False
F101197,2026-01-20,C00125,S99,P0020,1,1.57,0.0,False
F101197,2026-01-20,C00125,S99,P0021,2,1.53,0.05,False
F101197,2026-01-20,C00125,S99,P0023,2,1.55,0.05,False
F101197,2026-01-20,C00125,S99,P0065,3,1.05,0.05,False
F101509,2026-01-20,C00164,S03,P0064,28,0.97,0.1,False
F101509,2026-01-20,C00164,S03,P0034,16,2.12,0.05,False
F101509,2026-01-20,C00164,S03,P0031,18,2.52,0.15,False
F101509,2026-01-20,C00164,S03,P0039,31,3.94,0.0,False
F101509,2026-01-20,C00164,S03,P0026,45,2.52,0.05,False
F101509,2026-01-20,C00164,S03,P0069,49,0.9,0.0,False
F101509,2026-01-20,C00164,S03,P0027,22,3.19,0.0,False
F101509,2026-01-20,C00164,S03,P0072,44,1.18,0.0,False
F101509,2026-01-20,C00164,S03,P0026,23,2.52,0.05,False
F101660,2026-01-20,C00181,S01,P0023,31,1.55,0.0,False
F101660,2026-01-20,C00181,S01,P0003,27,1.1,0.05,False
F101660,2026-01-20,C00181,S01,P0019,19,1.37,0.0,False
F101660,2026-01-20,C00181,S01,P0007,12,0.76,0.0,False
F101660,2026-01-20,C00181,S01,P0022,59,1.55,0.0,False
F101660,2026-01-20,C00181,S01,P0065,59,1.05,0.0,False
F101660,2026-01-20,C00181,S01,P0025,34,1.36,0.0,False
F101660,2026-01-20,C00181,S01,P0064,51,0.97,0.15,False
F101660,2026-01-20,C00181,S01,P0014,39,0.74,0.0,False
F102933,2026-01-20,C00332,S01,P0070,21,1.02,0.0,False
F102933,2026-01-20,C00332,S01,P0050,49,3.0,0.0,False
F102933,2026-01-20,C00332,S01,P0065,10,1.05,0.0,False
F102933,2026-01-20,C00332,S01,P0019,48,1.37,0.0,False
F102933,2026-01-20,C00332,S01,P0012,43,0.63,0.1,False
F102933,2026-01-20,C00332,S01,P0009,13,0.81,0.05,False
F102933,2026-01-20,C00332,S01,P0063,38,1.03,0.0,False
F102933,2026-01-20,C00332,S01,P0074,10,1.01,0.0,False
F102933,2026-01-20,C00332,S01,P0027,49,3.19,0.0,False
F102933,2026-01-20,C00332,S01,P0065,17,1.05,0.0,False
F104268,2026-01-20,C00491,S02,P0047,4,2.65,0.0,False
F104268,2026-01-20,C00491,S02,P0039,1,3.94,0.0,False
F104268,2026-01-20,C00491,S02,P0050,3,3.0,0.0,False
F104268,2026-01-20,C00491,S02,P0003,2,1.1,0.0,False
F104268,2026-01-20,C00491,S02,P0041,1,3.84,0.1,False
F104268,2026-01-20,C00491,S02,P0051,4,1.9,0.0,False
F104596,2026-01-20,C00533,S01,P0016,29,1.85,0.0,False
F104596,2026-01-20,C00533,S01,P0002,35,1.04,0.0,False
F104596,2026-01-20,C00533,S01,P0036,10,2.02,0.0,False
F104596,2026-01-20,C00533,S01,P0007,23,0.76,0.0,False
F105838,2026-01-20,C00653,S99,P0062,2,4.26,0.0,False
F105838,2026-01-20,C00653,S99,P0025,4,1.36,0.0,False
F105838,2026-01-20,C00653,S99,P0061,1,4.14,0.15,False
F106331,2026-01-20,C00717,S02,P0049,1,3.66,0.0,False
F106331,2026-01-20,C00717,S02,P0059,1,5.91,0.0,False
F107347,2026-01-20,C00827,S05,P0058,4,4.82,0.0,False
F107347,2026-01-20,C00827,S05,P0033,2,2.18,0.05,False
F107347,2026-01-20,C00827,S05,P0012,4,0.63,0.0,False
F108120,2026-01-20,C00918,S99,P0023,3,1.55,0.0,False
F108120,2026-01-20,C00918,S99,P0003,4,1.1,0.0,False
F108120,2026-01-20,C00918,S99,P0052,2,2.46,0.0,False
F108120,2026-01-20,C00918,S99,P0047,3,2.65,0.0,False
F108798,2026-01-20,C00994,S01,P0009,3,0.81,0.0,False
F108798,2026-01-20,C00994,S01,P0013,3,0.86,0.0,False
F111486,2026-01-20,C01311,S99,P0005,3,1.25,0.0,False
F111486,2026-01-20,C01311,S99,P0013,4,0.86,0.0,False
F111486,2026-01-20,C01311,S99,P0056,4,5.86,0.0,False
F111486,2026-01-20,C01311,S99,P0057,3,4.91,0.05,False
F111486,2026-01-20,C01311,S99,P0056,1,5.86,0.0,False
F114029,2026-01-20,C01599,S01,P0016,4,1.85,0.0,False
F114029,2026-01-20,C01599,S01,P0061,2,4.14,0.0,False
F114029,2026-01-20,C01599,S01,P0051,2,1.9,0.0,False
F114029,2026-01-20,C01599,S01,P0024,3,1.95,0.0,False
F114029,2026-01-20,C01599,S01,P0038,2,4.33,0.0,False
F114614,2026-01-20,C01658,S03,P0041,4,3.84,0.0,False
F114614,2026-01-20,C01658,S03,P0045,1,2.8,0.0,False
F115220,2026-01-20,C01718,S99,P0062,39,4.26,0.0,False
F115220,2026-01-20,C01718,S99,P0027,14,3.19,0.0,False
F115220,2026-01-20,C01718,S99,P0060,47,5.04,0.1,False
F115220,2026-01-20,C01718,S99,P0029,23,2.85,0.0,False
F115220,2026-01-20,C01718,S99,P0008,13,0.89,0.0,False
F115220,2026-01-20,C01718,S99,P0036,43,2.02,0.1,False
F115220,2026-01-20,C01718,S99,P0039,58,3.94,0.0,False
F115220,2026-01-20,C01718,S99,P0071,32,1.12,0.1,False
F115220,2026-01-20,C01718,S99,P0068,24,1.05,0.0,False
F115220,2026-01-20,C01718,S99,P0066,14,0.89,0.0,False
C103127,2026-01-21,C00354,S04,P0010,-1,0.65,0.0,True
F100284,2026-01-21,C00024,S02,P0069,4,0.9,0.0,False
F100284,2026-01-21,C00024,S02,P0001,2,1.12,0.0,False
F100284,2026-01-21,C00024,S02,P0031,1,2.52,0.1,False
F102594,2026-01-21,C00291,S02,P0030,24,2.51,0.0,False
F102594,2026-01-21,C00291,S02,P0069,24,0.9,0.0,False
F103368,2026-01-21,C00379,S99,P0037,2,3.93,0.0,False
F103368,2026-01-21,C00379,S99,P0009,4,0.81,0.15,False
F103368,2026-01-21,C00379,S99,P0020,3,1.57,0.0,False
F103368,2026-01-21,C00379,S99,P0070,1,1.02,0.0,False
F103468,2026-01-21,C00392,S02,P0028,10,3.42,0.0,False
